Data,Time,Date
"Channel1:26",18:14:37.1461,26/2/2022
"Channel2:27",18:14:37.1461,26/2/2022
"Channel1:28",18:14:37.1461,26/2/2022
"Channel2:26",18:14:37.1461,26/2/2022
"Channel1:24",18:14:37.1461,26/2/2022
"Channel2:26",18:14:37.1461,26/2/2022
"Channel1:1023",18:14:37.1461,26/2/2022
"Channel2:28",18:14:37.1461,26/2/2022
"Channel1:1023",18:14:37.1461,26/2/2022
"Channel2:26",18:14:37.1461,26/2/2022
"Channel1:1023",18:14:37.1461,26/2/2022
"Channel2:27",18:14:37.1461,26/2/2022
"Channel1:1023",18:14:37.1461,26/2/2022
"Channel2:28",18:14:37.1461,26/2/2022
"Channel1:1023",18:14:37.1461,26/2/2022
"Channel2:28",18:14:37.1461,26/2/2022
"Channel1:27",18:14:37.1461,26/2/2022
"Channel2:26",18:14:37.1461,26/2/2022
"Channel1:25",18:14:37.1461,26/2/2022
"Channel2:27",18:14:37.1461,26/2/2022
"Channel1:26",18:14:37.1461,26/2/2022
"Channel2:26",18:14:37.1461,26/2/2022
"Channel1:25",18:14:37.1461,26/2/2022
"Channel2:28",18:14:37.1461,26/2/2022
"Channel1:25",18:14:37.1461,26/2/2022
"Channel2:28",18:14:37.1461,26/2/2022
"Channel1:1023",18:14:37.1461,26/2/2022
"Channel2:28",18:14:37.1461,26/2/2022
"Channel1:1023",18:14:37.1461,26/2/2022
"Channel2:31",18:14:37.1461,26/2/2022
"Channel1:1023",18:14:37.1461,26/2/2022
"Channel2:29",18:14:37.1461,26/2/2022
"Channel1:1023",18:14:37.1461,26/2/2022
"Channel2:27",18:14:37.1461,26/2/2022
"Channel1:1023",18:14:37.1461,26/2/2022
"Channel2:28",18:14:37.1461,26/2/2022
"Channel1:25",18:14:37.1461,26/2/2022
"Channel2:27",18:14:37.1461,26/2/2022
"Channel1:27",18:14:37.1461,26/2/2022
"Channel2:29",18:14:37.1461,26/2/2022
"Channel1:25",18:14:37.1461,26/2/2022
"Channel2:26",18:14:37.1461,26/2/2022
"Channel1:23",18:14:37.1478,26/2/2022
"Channel2:26",18:14:37.1478,26/2/2022
"Channel1:26",18:14:37.1478,26/2/2022
"Channel2:25",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:28",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:27",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:29",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:30",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:28",18:14:37.1478,26/2/2022
"Channel1:774",18:14:37.1478,26/2/2022
"Channel2:27",18:14:37.1478,26/2/2022
"Channel1:27",18:14:37.1478,26/2/2022
"Channel2:25",18:14:37.1478,26/2/2022
"Channel1:24",18:14:37.1478,26/2/2022
"Channel2:26",18:14:37.1478,26/2/2022
"Channel1:28",18:14:37.1478,26/2/2022
"Channel2:24",18:14:37.1478,26/2/2022
"Channel1:26",18:14:37.1478,26/2/2022
"Channel2:25",18:14:37.1478,26/2/2022
"Channel1:25",18:14:37.1478,26/2/2022
"Channel2:27",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:29",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:28",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:36",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:27",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:29",18:14:37.1478,26/2/2022
"Channel1:27",18:14:37.1478,26/2/2022
"Channel2:25",18:14:37.1478,26/2/2022
"Channel1:24",18:14:37.1478,26/2/2022
"Channel2:26",18:14:37.1478,26/2/2022
"Channel1:27",18:14:37.1478,26/2/2022
"Channel2:27",18:14:37.1478,26/2/2022
"Channel1:24",18:14:37.1478,26/2/2022
"Channel2:28",18:14:37.1478,26/2/2022
"Channel1:26",18:14:37.1478,26/2/2022
"Channel2:27",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:28",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:26",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:26",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:26",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:26",18:14:37.1478,26/2/2022
"Channel1:25",18:14:37.1478,26/2/2022
"Channel2:28",18:14:37.1478,26/2/2022
"Channel1:24",18:14:37.1478,26/2/2022
"Channel2:26",18:14:37.1478,26/2/2022
"Channel1:23",18:14:37.1478,26/2/2022
"Channel2:24",18:14:37.1478,26/2/2022
"Channel1:24",18:14:37.1478,26/2/2022
"Channel2:26",18:14:37.1478,26/2/2022
"Channel1:25",18:14:37.1478,26/2/2022
"Channel2:27",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:30",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:29",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:28",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:26",18:14:37.1478,26/2/2022
"Channel1:1023",18:14:37.1478,26/2/2022
"Channel2:29",18:14:37.1478,26/2/2022
"Channel1:27",18:14:37.1494,26/2/2022
"Channel2:29",18:14:37.1494,26/2/2022
"Channel1:27",18:14:37.1494,26/2/2022
"Channel2:26",18:14:37.1494,26/2/2022
"Channel1:24",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:24",18:14:37.1494,26/2/2022
"Channel2:28",18:14:37.1494,26/2/2022
"Channel1:22",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:29",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:26",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:29",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:26",18:14:37.1494,26/2/2022
"Channel2:26",18:14:37.1494,26/2/2022
"Channel1:24",18:14:37.1494,26/2/2022
"Channel2:29",18:14:37.1494,26/2/2022
"Channel1:24",18:14:37.1494,26/2/2022
"Channel2:28",18:14:37.1494,26/2/2022
"Channel1:23",18:14:37.1494,26/2/2022
"Channel2:28",18:14:37.1494,26/2/2022
"Channel1:26",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:29",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:29",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:27",18:14:37.1494,26/2/2022
"Channel2:28",18:14:37.1494,26/2/2022
"Channel1:24",18:14:37.1494,26/2/2022
"Channel2:28",18:14:37.1494,26/2/2022
"Channel1:24",18:14:37.1494,26/2/2022
"Channel2:31",18:14:37.1494,26/2/2022
"Channel1:24",18:14:37.1494,26/2/2022
"Channel2:25",18:14:37.1494,26/2/2022
"Channel1:25",18:14:37.1494,26/2/2022
"Channel2:25",18:14:37.1494,26/2/2022
"Channel1:526",18:14:37.1494,26/2/2022
"Channel2:26",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:26",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:26",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:29",18:14:37.1494,26/2/2022
"Channel1:24",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:24",18:14:37.1494,26/2/2022
"Channel2:28",18:14:37.1494,26/2/2022
"Channel1:23",18:14:37.1494,26/2/2022
"Channel2:28",18:14:37.1494,26/2/2022
"Channel1:23",18:14:37.1494,26/2/2022
"Channel2:25",18:14:37.1494,26/2/2022
"Channel1:26",18:14:37.1494,26/2/2022
"Channel2:27",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1494,26/2/2022
"Channel2:26",18:14:37.1494,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:29",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:30",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:28",18:14:37.1511,26/2/2022
"Channel1:26",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:25",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:24",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:27",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:23",18:14:37.1511,26/2/2022
"Channel2:26",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:29",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:29",18:14:37.1511,26/2/2022
"Channel1:26",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:24",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:25",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:26",18:14:37.1511,26/2/2022
"Channel2:29",18:14:37.1511,26/2/2022
"Channel1:27",18:14:37.1511,26/2/2022
"Channel2:28",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:29",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:31",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:24",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:26",18:14:37.1511,26/2/2022
"Channel2:25",18:14:37.1511,26/2/2022
"Channel1:23",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:24",18:14:37.1511,26/2/2022
"Channel2:25",18:14:37.1511,26/2/2022
"Channel1:25",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:25",18:14:37.1511,26/2/2022
"Channel2:28",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:28",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:29",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:26",18:14:37.1511,26/2/2022
"Channel1:1023",18:14:37.1511,26/2/2022
"Channel2:29",18:14:37.1511,26/2/2022
"Channel1:28",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:22",18:14:37.1511,26/2/2022
"Channel2:26",18:14:37.1511,26/2/2022
"Channel1:25",18:14:37.1511,26/2/2022
"Channel2:26",18:14:37.1511,26/2/2022
"Channel1:23",18:14:37.1511,26/2/2022
"Channel2:27",18:14:37.1511,26/2/2022
"Channel1:25",18:14:37.1528,26/2/2022
"Channel2:27",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:27",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:1019",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:1017",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:30",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:26",18:14:37.1528,26/2/2022
"Channel1:277",18:14:37.1528,26/2/2022
"Channel2:29",18:14:37.1528,26/2/2022
"Channel1:26",18:14:37.1528,26/2/2022
"Channel2:25",18:14:37.1528,26/2/2022
"Channel1:23",18:14:37.1528,26/2/2022
"Channel2:28",18:14:37.1528,26/2/2022
"Channel1:25",18:14:37.1528,26/2/2022
"Channel2:26",18:14:37.1528,26/2/2022
"Channel1:26",18:14:37.1528,26/2/2022
"Channel2:27",18:14:37.1528,26/2/2022
"Channel1:26",18:14:37.1528,26/2/2022
"Channel2:25",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:29",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:26",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:28",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:28",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:27",18:14:37.1528,26/2/2022
"Channel1:25",18:14:37.1528,26/2/2022
"Channel2:29",18:14:37.1528,26/2/2022
"Channel1:26",18:14:37.1528,26/2/2022
"Channel2:28",18:14:37.1528,26/2/2022
"Channel1:25",18:14:37.1528,26/2/2022
"Channel2:22",18:14:37.1528,26/2/2022
"Channel1:24",18:14:37.1528,26/2/2022
"Channel2:27",18:14:37.1528,26/2/2022
"Channel1:25",18:14:37.1528,26/2/2022
"Channel2:24",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:28",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:29",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:28",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:28",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:25",18:14:37.1528,26/2/2022
"Channel1:24",18:14:37.1528,26/2/2022
"Channel2:26",18:14:37.1528,26/2/2022
"Channel1:22",18:14:37.1528,26/2/2022
"Channel2:27",18:14:37.1528,26/2/2022
"Channel1:25",18:14:37.1528,26/2/2022
"Channel2:27",18:14:37.1528,26/2/2022
"Channel1:26",18:14:37.1528,26/2/2022
"Channel2:26",18:14:37.1528,26/2/2022
"Channel1:24",18:14:37.1528,26/2/2022
"Channel2:25",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:28",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:26",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:27",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:26",18:14:37.1528,26/2/2022
"Channel1:1023",18:14:37.1528,26/2/2022
"Channel2:28",18:14:37.1528,26/2/2022
"Channel1:27",18:14:37.1528,26/2/2022
"Channel2:27",18:14:37.1528,26/2/2022
"Channel1:24",18:14:37.1528,26/2/2022
"Channel2:27",18:14:37.1528,26/2/2022
"Channel1:26",18:14:37.1544,26/2/2022
"Channel2:22",18:14:37.1544,26/2/2022
"Channel1:25",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:24",18:14:37.1544,26/2/2022
"Channel2:28",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:26",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:30",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:29",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:28",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:28",18:14:37.1544,26/2/2022
"Channel1:28",18:14:37.1544,26/2/2022
"Channel2:28",18:14:37.1544,26/2/2022
"Channel1:24",18:14:37.1544,26/2/2022
"Channel2:26",18:14:37.1544,26/2/2022
"Channel1:24",18:14:37.1544,26/2/2022
"Channel2:29",18:14:37.1544,26/2/2022
"Channel1:24",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:25",18:14:37.1544,26/2/2022
"Channel2:26",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:29",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:29",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:29",18:14:37.1544,26/2/2022
"Channel1:26",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:26",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:24",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:26",18:14:37.1544,26/2/2022
"Channel2:31",18:14:37.1544,26/2/2022
"Channel1:26",18:14:37.1544,26/2/2022
"Channel2:28",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:26",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:26",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:28",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:28",18:14:37.1544,26/2/2022
"Channel1:25",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:23",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:24",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:25",18:14:37.1544,26/2/2022
"Channel2:24",18:14:37.1544,26/2/2022
"Channel1:25",18:14:37.1544,26/2/2022
"Channel2:25",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:30",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:27",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1544,26/2/2022
"Channel2:26",18:14:37.1544,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:24",18:14:37.1561,26/2/2022
"Channel2:27",18:14:37.1561,26/2/2022
"Channel1:24",18:14:37.1561,26/2/2022
"Channel2:25",18:14:37.1561,26/2/2022
"Channel1:26",18:14:37.1561,26/2/2022
"Channel2:27",18:14:37.1561,26/2/2022
"Channel1:23",18:14:37.1561,26/2/2022
"Channel2:25",18:14:37.1561,26/2/2022
"Channel1:26",18:14:37.1561,26/2/2022
"Channel2:24",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:31",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:27",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:27",18:14:37.1561,26/2/2022
"Channel2:27",18:14:37.1561,26/2/2022
"Channel1:23",18:14:37.1561,26/2/2022
"Channel2:25",18:14:37.1561,26/2/2022
"Channel1:28",18:14:37.1561,26/2/2022
"Channel2:27",18:14:37.1561,26/2/2022
"Channel1:25",18:14:37.1561,26/2/2022
"Channel2:25",18:14:37.1561,26/2/2022
"Channel1:23",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:27",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:26",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:26",18:14:37.1561,26/2/2022
"Channel1:27",18:14:37.1561,26/2/2022
"Channel2:26",18:14:37.1561,26/2/2022
"Channel1:25",18:14:37.1561,26/2/2022
"Channel2:29",18:14:37.1561,26/2/2022
"Channel1:24",18:14:37.1561,26/2/2022
"Channel2:26",18:14:37.1561,26/2/2022
"Channel1:25",18:14:37.1561,26/2/2022
"Channel2:24",18:14:37.1561,26/2/2022
"Channel1:28",18:14:37.1561,26/2/2022
"Channel2:26",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:26",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:26",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:26",18:14:37.1561,26/2/2022
"Channel1:25",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:26",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:27",18:14:37.1561,26/2/2022
"Channel2:25",18:14:37.1561,26/2/2022
"Channel1:25",18:14:37.1561,26/2/2022
"Channel2:27",18:14:37.1561,26/2/2022
"Channel1:25",18:14:37.1561,26/2/2022
"Channel2:25",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:28",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1561,26/2/2022
"Channel2:29",18:14:37.1561,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:29",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:30",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:29",18:14:37.1578,26/2/2022
"Channel1:28",18:14:37.1578,26/2/2022
"Channel2:28",18:14:37.1578,26/2/2022
"Channel1:26",18:14:37.1578,26/2/2022
"Channel2:27",18:14:37.1578,26/2/2022
"Channel1:25",18:14:37.1578,26/2/2022
"Channel2:24",18:14:37.1578,26/2/2022
"Channel1:26",18:14:37.1578,26/2/2022
"Channel2:27",18:14:37.1578,26/2/2022
"Channel1:25",18:14:37.1578,26/2/2022
"Channel2:27",18:14:37.1578,26/2/2022
"Channel1:22",18:14:37.1578,26/2/2022
"Channel2:25",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:28",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:27",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:29",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:27",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:29",18:14:37.1578,26/2/2022
"Channel1:27",18:14:37.1578,26/2/2022
"Channel2:26",18:14:37.1578,26/2/2022
"Channel1:27",18:14:37.1578,26/2/2022
"Channel2:25",18:14:37.1578,26/2/2022
"Channel1:25",18:14:37.1578,26/2/2022
"Channel2:29",18:14:37.1578,26/2/2022
"Channel1:28",18:14:37.1578,26/2/2022
"Channel2:26",18:14:37.1578,26/2/2022
"Channel1:25",18:14:37.1578,26/2/2022
"Channel2:26",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:28",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:28",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:27",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:27",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:29",18:14:37.1578,26/2/2022
"Channel1:23",18:14:37.1578,26/2/2022
"Channel2:20",18:14:37.1578,26/2/2022
"Channel1:24",18:14:37.1578,26/2/2022
"Channel2:27",18:14:37.1578,26/2/2022
"Channel1:26",18:14:37.1578,26/2/2022
"Channel2:25",18:14:37.1578,26/2/2022
"Channel1:23",18:14:37.1578,26/2/2022
"Channel2:26",18:14:37.1578,26/2/2022
"Channel1:25",18:14:37.1578,26/2/2022
"Channel2:28",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:29",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:30",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:29",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:29",18:14:37.1578,26/2/2022
"Channel1:1023",18:14:37.1578,26/2/2022
"Channel2:27",18:14:37.1578,26/2/2022
"Channel1:26",18:14:37.1578,26/2/2022
"Channel2:25",18:14:37.1578,26/2/2022
"Channel1:24",18:14:37.1578,26/2/2022
"Channel2:28",18:14:37.1578,26/2/2022
"Channel1:26",18:14:37.1578,26/2/2022
"Channel2:28",18:14:37.1578,26/2/2022
"Channel1:24",18:14:37.1578,26/2/2022
"Channel2:26",18:14:37.1578,26/2/2022
"Channel1:27",18:14:37.1578,26/2/2022
"Channel2:26",18:14:37.1578,26/2/2022
